"nmqm","wfl.gekappt","bj","WL","Zentral","Gebtyp.23","Modern.Boden","Boden.Fak","kue.score.23","bad.score23","Fussboden.Heizung"
21.97,66,1957.5,"gute",1,"anderer",1,"gut",3,1,0
16.72,36,1957.5,"gute",1,"anderer",0,"gut",0,1,0
19,46,1993.5,"gute",1,"anderer",0,"gut",2,1,0
16.14,46,1983,"gute",1,"anderer",0,"gut",3,1,0
21.58,38,1983,"gute",1,"anderer",0,"gut",2,0,0
8.98,160,1993.5,"gute",1,"anderer",0,"einfach",0,2,0
14.51,73,1957.5,"gute",1,"anderer",0,"gut",0,2,0
15.79,95,1957.5,"gute",1,"anderer",1,"gut",0,1,0
12.5,60,1957.5,"gute",1,"anderer",0,"gut",0,1,0
17.66,47,1993.5,"gute",1,"anderer",1,"gut",1,2,0
13.47,116,1918,"gute",1,"anderer",0,"gut",1,1,0
16.99,45,1924,"gute",1,"anderer",0,"gut",0,1,0
19.17,72,1957.5,"gute",1,"anderer",1,"wedernoch",0,3,0
17.08,60,1957.5,"gute",1,"anderer",0,"gut",2,1,0
15.24,72,1957.5,"gute",1,"anderer",0,"gut",0,1,0
17.42,57,1957.5,"gute",1,"anderer",0,"gut",0,0,0
15.33,75,1957.5,"gute",1,"Wohnblock",0,"wedernoch",2,0,0
14.45,98,1972,"gute",1,"anderer",0,"gut",1,2,0
12.66,70,1957.5,"gute",1,"anderer",0,"gut",0,1,0
6.89,83,1957.5,"gute",1,"anderer",0,"gut",0,0,0
15.76,42,1957.5,"gute",1,"Wohnblock",0,"gut",1,2,0
13.34,99,1924,"gute",1,"anderer",0,"gut",0,2,0
20.46,65,1957.5,"gute",1,"anderer",0,"gut",0,1,0
14.13,92,1957.5,"gute",1,"anderer",0,"gut",3,1,0
17.33,42,2012.5,"durchschnittliche",1,"anderer",0,"gut",0,2,0
11.19,59,1924,"gute",1,"Wohnblock",0,"gut",0,0,0
13.6,86,1957.5,"durchschnittliche",0,"anderer",1,"gut",0,3,0
6.63,86,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
12.35,46,1957.5,"durchschnittliche",0,"anderer",1,"gut",0,1,0
20.26,38,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
19.22,51,1957.5,"durchschnittliche",0,"Wohnblock",1,"wedernoch",0,3,0
7.78,79,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.83,75,1957.5,"gute",1,"anderer",0,"einfach",0,1,0
19.53,86,1993.5,"gute",1,"anderer",0,"gut",0,1,1
16.41,48,1957.5,"gute",1,"Wohnblock",0,"gut",0,2,0
28.42,43,2018,"gute",1,"anderer",0,"gut",0,1,1
10.95,63,1924,"durchschnittliche",1,"Wohnblock",1,"gut",0,2,0
21.27,42,1957.5,"gute",1,"Wohnblock",0,"gut",0,1,0
16.58,38,1957.5,"gute",1,"anderer",0,"gut",0,1,0
16.37,56,1957.5,"gute",1,"anderer",0,"gut",0,2,0
15.04,52,1918,"gute",1,"anderer",0,"gut",0,0,0
10.94,97,1918,"gute",1,"anderer",0,"wedernoch",0,0,0
12.74,70,1957.5,"gute",1,"anderer",0,"gut",0,1,0
15.09,49,1983,"gute",0,"anderer",0,"gut",2,0,0
10.66,78,2003.5,"gute",0,"anderer",0,"gut",0,1,0
16.03,73,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
16.9,98,2018,"gute",0,"anderer",0,"gut",3,2,1
16.82,56,2003.5,"gute",0,"anderer",0,"gut",3,1,0
17.53,85,1939,"gute",0,"anderer",0,"gut",0,2,0
16.55,103,1972,"gute",0,"anderer",1,"wedernoch",1,1,0
12.25,46,1983,"gute",0,"Wohnblock",0,"wedernoch",1,1,0
13.55,86,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
14.88,80,1972,"durchschnittliche",0,"anderer",0,"gut",2,0,0
15.21,57,1972,"durchschnittliche",0,"anderer",0,"gut",3,0,0
15.75,53,2003.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
13.66,83,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,0,1
16.47,85,1983,"durchschnittliche",0,"anderer",0,"gut",0,3,0
8.1,48,1924,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
14.91,57,2003.5,"durchschnittliche",0,"anderer",1,"wedernoch",2,1,0
15,80,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
13.45,58,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,1
12.73,66,1993.5,"durchschnittliche",0,"anderer",0,"gut",1,0,0
14.4,75,1924,"durchschnittliche",0,"anderer",0,"gut",0,1,0
17.22,72,2012.5,"gute",0,"anderer",0,"gut",3,2,1
20,29,1972,"gute",0,"anderer",0,"gut",0,0,0
12.19,80,1957.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
12.65,50,1993.5,"gute",0,"anderer",1,"gut",0,0,0
17.3,30,1972,"gute",0,"anderer",1,"gut",0,0,0
6.91,45,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
14,101,1993.5,"gute",0,"Wohnblock",0,"wedernoch",0,2,0
13.34,78,2012.5,"gute",0,"anderer",0,"gut",3,2,1
17.94,97,2018,"gute",0,"anderer",0,"gut",0,2,1
5.36,98,1918,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
6.53,37,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
18.44,77,1924,"durchschnittliche",0,"Wohnblock",1,"gut",1,2,0
17.15,60,2018,"durchschnittliche",0,"anderer",0,"gut",0,2,0
13.85,78,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.58,74,2018,"durchschnittliche",0,"anderer",0,"gut",0,0,0
18.27,75,1957.5,"gute",0,"Hochhaus",1,"gut",0,1,0
17.95,61,2012.5,"gute",0,"anderer",0,"gut",3,1,0
17.45,55,1972,"gute",0,"anderer",1,"wedernoch",0,2,0
15.26,95,1924,"gute",0,"anderer",0,"gut",0,0,0
14.12,85,1972,"durchschnittliche",0,"anderer",0,"gut",3,1,0
15.39,63,1957.5,"gute",0,"Wohnblock",0,"gut",0,3,0
17.71,70,2012.5,"gute",0,"anderer",0,"wedernoch",3,3,1
12.3,87,1939,"gute",0,"anderer",0,"gut",3,0,0
13.89,54,1972,"durchschnittliche",1,"anderer",1,"gut",0,0,0
8.04,49,1924,"durchschnittliche",1,"Wohnblock",1,"gut",0,3,0
8.78,90,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,1,0
14.75,76,1957.5,"durchschnittliche",1,"anderer",0,"gut",0,2,0
13.54,65,1983,"gute",0,"anderer",0,"gut",2,2,0
14.26,61,1983,"gute",0,"anderer",0,"gut",0,0,0
21.75,97,1918,"gute",1,"anderer",1,"gut",3,1,0
11.06,65,1957.5,"gute",1,"anderer",0,"gut",0,0,0
14.88,82,1972,"gute",0,"anderer",1,"gut",0,0,0
17.95,39,2003.5,"beste",1,"anderer",1,"gut",0,1,0
19.04,115,1957.5,"gute",1,"anderer",0,"einfach",2,1,0
13.35,102,1957.5,"gute",1,"anderer",0,"gut",3,0,0
15.63,48,1957.5,"gute",1,"Wohnblock",0,"gut",1,0,0
11.06,57,1957.5,"gute",1,"Wohnblock",0,"gut",0,1,0
11.65,78,1939,"gute",1,"Wohnblock",0,"gut",0,0,0
12.4,88,1957.5,"gute",1,"anderer",0,"gut",0,1,0
10.9,35,1957.5,"gute",1,"anderer",0,"gut",0,1,0
23.08,91,1924,"gute",1,"Wohnblock",1,"gut",0,3,0
14.86,111,1957.5,"gute",1,"anderer",0,"gut",0,0,0
14.24,66,1972,"gute",1,"anderer",0,"gut",2,0,1
40,60,1918,"beste",1,"Wohnblock",0,"gut",1,1,0
11.7,160,1957.5,"gute",1,"anderer",0,"wedernoch",0,3,0
20.93,72,1918,"gute",1,"anderer",0,"gut",2,0,0
10.8,41,1957.5,"gute",1,"anderer",0,"gut",0,0,0
13.25,64,1918,"gute",1,"anderer",0,"gut",0,0,0
14.49,138,2003.5,"beste",0,"anderer",0,"gut",3,2,1
14.02,82,1993.5,"gute",0,"Wohnblock",0,"wedernoch",2,1,0
15.56,125,1918,"beste",0,"anderer",0,"gut",0,2,0
12.46,70,1972,"beste",0,"Wohnblock",0,"wedernoch",0,0,0
13.18,110,1993.5,"gute",0,"anderer",0,"gut",3,2,1
11.89,53,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
16.67,90,1993.5,"gute",1,"anderer",0,"gut",3,3,0
11.26,39,1957.5,"gute",1,"anderer",0,"gut",0,0,0
16.25,80,1918,"gute",1,"anderer",0,"gut",0,2,1
22.36,125,2018,"gute",1,"anderer",0,"gut",3,3,1
12.99,129,1918,"gute",1,"anderer",0,"gut",0,3,0
16.41,92,1983,"gute",1,"anderer",0,"gut",0,0,0
13.76,61,1957.5,"gute",1,"anderer",0,"gut",1,0,0
7.68,101,1918,"gute",1,"anderer",0,"gut",0,0,0
14.85,80,1918,"gute",1,"anderer",0,"gut",0,2,0
16.69,36,1957.5,"gute",1,"anderer",1,"gut",0,0,0
9.89,55,1957.5,"gute",1,"anderer",0,"gut",0,2,0
19.19,34,1957.5,"durchschnittliche",1,"anderer",1,"gut",3,1,0
11.11,109,1983,"gute",1,"anderer",0,"wedernoch",0,1,0
17.24,87,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,2,0
16.31,42,2018,"gute",0,"anderer",0,"gut",2,1,1
11.53,72,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
8.33,72,1957.5,"durchschnittliche",0,"Hochhaus",0,"wedernoch",3,2,0
14.22,90,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
19.3,57,2018,"durchschnittliche",0,"anderer",0,"gut",3,1,1
19.54,65,2012.5,"gute",0,"anderer",0,"gut",3,2,1
18.3,56,2018,"durchschnittliche",0,"anderer",0,"wedernoch",3,1,1
11.46,96,1972,"gute",0,"anderer",0,"wedernoch",0,2,0
16.13,93,1972,"gute",0,"anderer",0,"gut",0,1,0
21.1,73,2020.5,"gute",0,"anderer",0,"gut",0,2,1
17.6,50,1983,"gute",0,"anderer",0,"gut",3,0,1
12.22,90,1993.5,"durchschnittliche",0,"anderer",0,"gut",3,0,0
18.35,71,1972,"gute",0,"anderer",0,"gut",0,2,0
9.5,89,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
16.8,103,1918,"gute",0,"anderer",0,"gut",3,2,0
10.8,75,1957.5,"gute",0,"anderer",0,"gut",0,1,0
15.33,30,1972,"durchschnittliche",0,"Wohnblock",0,"gut",2,1,0
24.26,73,2018,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.85,39,1993.5,"gute",0,"Wohnblock",0,"gut",0,0,0
16.63,89,2003.5,"gute",0,"anderer",0,"gut",0,2,0
12.12,66,1957.5,"gute",0,"anderer",1,"gut",0,1,0
12.17,88,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
17.09,110,2003.5,"gute",0,"anderer",0,"gut",3,2,1
15.98,51,2003.5,"gute",0,"anderer",0,"gut",3,0,0
17.5,60,2012.5,"gute",0,"anderer",0,"gut",3,2,1
19.07,75,2003.5,"gute",0,"anderer",0,"gut",3,0,0
10.71,56,2012.5,"gute",0,"anderer",0,"gut",0,0,0
7.04,85,1972,"durchschnittliche",0,"Wohnblock",0,"einfach",0,1,0
12.48,73,1972,"gute",0,"anderer",0,"gut",0,1,0
14.46,134,1918,"durchschnittliche",1,"anderer",0,"gut",0,2,0
20.79,76,1918,"durchschnittliche",1,"anderer",0,"wedernoch",0,3,0
23.5,30,1993.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
9.61,73,1918,"durchschnittliche",1,"anderer",0,"wedernoch",0,0,0
15.92,76,1957.5,"durchschnittliche",1,"anderer",0,"gut",2,0,0
22.07,29,2003.5,"durchschnittliche",1,"anderer",0,"gut",0,0,1
16.9,58,1918,"gute",1,"anderer",0,"gut",0,0,0
13.32,59,1993.5,"durchschnittliche",1,"anderer",0,"gut",2,1,0
14.12,77,1993.5,"gute",1,"anderer",0,"gut",0,0,0
9.84,58,1957.5,"gute",1,"anderer",0,"gut",0,0,0
14.15,83,1993.5,"gute",1,"anderer",0,"gut",0,0,0
10.45,55,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
11.33,56,1972,"durchschnittliche",0,"Wohnblock",0,"gut",1,0,0
16.96,56,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",3,1,0
14.76,63,1983,"durchschnittliche",0,"anderer",0,"gut",0,0,0
11.28,64,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
10.77,65,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.13,60,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
12.8,82,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
6.7,78,1924,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
12.12,75,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
10.1,65,1918,"gute",0,"Wohnblock",0,"gut",1,0,0
12.01,54,1918,"durchschnittliche",1,"anderer",0,"gut",1,0,0
14.88,62,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
18.8,61,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
15.76,75,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
7.34,39,1939,"durchschnittliche",0,"anderer",0,"einfach",0,0,0
15.63,75,1983,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
13.75,68,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
18.17,117,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
19.61,93,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",3,2,0
14.1,71,2012.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
12.9,95,1972,"durchschnittliche",0,"Hochhaus",0,"gut",3,1,0
25.63,57,2018,"durchschnittliche",0,"anderer",0,"gut",2,2,1
21.42,57,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
19.96,50,2003.5,"durchschnittliche",0,"anderer",0,"gut",2,2,1
18.18,55,1918,"durchschnittliche",0,"Wohnblock",0,"wedernoch",3,2,0
14.57,70,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.33,81,1983,"gute",0,"anderer",0,"gut",0,1,0
12.8,55,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
23.96,54,2018,"durchschnittliche",0,"anderer",0,"gut",3,2,1
11.37,62,1924,"durchschnittliche",0,"anderer",0,"gut",0,1,0
20.5,96,2012.5,"beste",0,"anderer",0,"gut",0,2,1
10.82,98,1957.5,"gute",0,"Wohnblock",0,"gut",0,0,0
18.18,44,2018,"beste",0,"anderer",0,"gut",0,1,1
15.56,73,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
13.33,69,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
18.12,84,1918,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
14.07,86,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
19.62,26,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
17.9,61,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
13.28,78,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.42,76,1957.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
21.33,60,1972,"gute",0,"anderer",0,"wedernoch",2,1,0
11.26,53,1993.5,"gute",0,"anderer",0,"wedernoch",0,1,0
12,46,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
16.51,53,1957.5,"gute",0,"Wohnblock",0,"gut",0,0,0
14.29,70,1918,"gute",0,"anderer",0,"gut",3,1,0
13.43,102,1972,"durchschnittliche",0,"anderer",0,"gut",3,1,0
16.67,78,1983,"durchschnittliche",0,"anderer",0,"gut",3,1,0
10.39,61,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
13.26,73,1972,"durchschnittliche",0,"anderer",1,"gut",0,1,0
16.42,95,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
19.2,44,2020.5,"gute",0,"anderer",0,"gut",0,1,1
6.9,64,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
19.1,78,2020.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,1
23.33,60,2003.5,"durchschnittliche",1,"anderer",0,"gut",0,1,0
15.74,61,1993.5,"durchschnittliche",1,"anderer",0,"gut",3,0,0
13.31,59,1918,"durchschnittliche",1,"anderer",0,"gut",0,0,0
13.25,47,1939,"durchschnittliche",1,"anderer",0,"gut",1,1,0
12.44,41,1983,"gute",0,"anderer",0,"wedernoch",3,0,0
6.53,114,1924,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
11,98,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
11.3,77,1924,"durchschnittliche",1,"Wohnblock",0,"gut",0,1,0
15.45,55,2003.5,"durchschnittliche",0,"anderer",0,"gut",3,1,0
9.29,85,1918,"gute",1,"anderer",0,"gut",3,1,0
15.93,54,1957.5,"gute",0,"anderer",0,"gut",0,1,0
10.07,74,1918,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.89,64,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.22,54,1972,"durchschnittliche",0,"anderer",1,"gut",0,0,0
15.52,58,1983,"durchschnittliche",0,"anderer",0,"gut",0,1,0
17.3,56,1918,"gute",0,"anderer",0,"gut",0,1,0
12.15,53,1972,"gute",0,"anderer",0,"gut",0,1,0
11.53,103,1983,"durchschnittliche",0,"Hochhaus",0,"gut",2,1,0
13.92,51,1983,"durchschnittliche",0,"anderer",0,"gut",1,0,0
25.63,32,1972,"durchschnittliche",0,"anderer",1,"gut",2,1,0
15.64,55,1957.5,"gute",1,"anderer",1,"gut",0,1,0
7.06,160,1918,"gute",1,"anderer",0,"wedernoch",0,1,0
11.67,139,1918,"gute",1,"anderer",0,"gut",0,2,0
13,83,1972,"gute",1,"Hochhaus",0,"gut",0,3,0
14.35,108,1939,"gute",1,"anderer",0,"gut",0,0,0
7.67,76,1918,"beste",1,"anderer",0,"wedernoch",0,1,0
21.42,52,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,1,1
15.4,63,1983,"gute",0,"anderer",0,"gut",3,0,0
19.3,43,2012.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
20.39,103,2020.5,"gute",0,"anderer",0,"gut",0,1,1
16.18,55,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
10.09,80,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
11.87,85,1993.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
20.89,79,1957.5,"gute",1,"anderer",0,"gut",0,1,0
10.81,67,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
19.51,121,1957.5,"gute",1,"anderer",0,"gut",0,1,0
13.71,70,1972,"gute",0,"anderer",0,"gut",0,0,0
9.64,82,1972,"durchschnittliche",0,"anderer",0,"wedernoch",2,0,0
12.26,62,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,2,0
14.55,55,1939,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
24.29,112,1939,"gute",0,"anderer",0,"gut",2,3,0
18.59,78,1972,"gute",0,"anderer",0,"gut",0,0,1
15.93,81,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
12.81,63,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
17.07,41,1918,"gute",1,"anderer",0,"gut",0,0,0
14.59,80,1993.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.57,70,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,2,0
15.92,60,1972,"gute",1,"anderer",1,"gut",0,1,0
15.88,85,1957.5,"durchschnittliche",0,"anderer",1,"gut",0,3,0
13.01,68,1957.5,"durchschnittliche",0,"Hochhaus",1,"wedernoch",0,2,0
12.08,65,1993.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
19.74,114,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
16.27,67,1957.5,"durchschnittliche",0,"anderer",1,"gut",0,1,0
14.94,77,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.15,65,2003.5,"gute",0,"Wohnblock",0,"gut",0,1,0
14.17,60,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
13.33,60,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
14.31,65,1972,"durchschnittliche",0,"Hochhaus",0,"gut",0,1,0
11.82,44,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
8.52,54,1972,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
15.12,81,1972,"durchschnittliche",0,"Hochhaus",0,"gut",3,1,0
14.74,57,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,1
14.42,33,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
10.34,96,1918,"gute",1,"anderer",0,"gut",0,0,0
20.79,120,1918,"beste",1,"anderer",0,"gut",3,4,0
15.26,50,1983,"gute",1,"anderer",0,"gut",0,1,0
11.02,70,1924,"gute",0,"Wohnblock",0,"gut",0,0,0
12.03,62,1993.5,"gute",0,"anderer",0,"gut",2,0,0
17.79,86,2018,"durchschnittliche",0,"anderer",0,"gut",0,1,1
12.26,73,1957.5,"gute",1,"anderer",1,"gut",0,0,0
7.46,76,1939,"gute",1,"anderer",0,"gut",0,0,0
5.88,80,1957.5,"gute",1,"anderer",0,"einfach",0,1,0
17.78,108,1924,"gute",1,"anderer",0,"gut",3,0,0
9.15,75,1957.5,"gute",1,"anderer",0,"gut",0,0,0
23.34,50,1993.5,"gute",1,"anderer",0,"gut",0,1,0
16.25,80,1957.5,"gute",1,"anderer",0,"gut",0,0,0
12.25,69,1957.5,"gute",1,"anderer",0,"gut",0,0,0
10.42,71,1918,"gute",1,"anderer",0,"gut",0,1,0
18.5,30,2018,"gute",1,"anderer",0,"gut",2,1,1
16.23,61,2003.5,"gute",1,"anderer",0,"gut",3,1,1
10.23,64,1972,"gute",1,"anderer",0,"wedernoch",0,2,0
12.22,82,1983,"gute",1,"anderer",0,"gut",0,1,0
15.26,63,1983,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
11.94,81,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
13.68,78,1972,"durchschnittliche",0,"Hochhaus",1,"gut",0,1,0
15.88,85,2018,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
17.15,118,1957.5,"gute",0,"anderer",0,"gut",3,1,0
11.62,71,1972,"durchschnittliche",0,"Wohnblock",0,"wedernoch",0,0,0
12.39,71,1957.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
23.83,47,2020.5,"durchschnittliche",0,"anderer",0,"gut",3,2,0
8.49,53,1918,"durchschnittliche",0,"Wohnblock",1,"wedernoch",0,0,0
7.66,64,1918,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
13.63,80,1972,"gute",0,"anderer",0,"gut",0,0,0
14.66,80,1957.5,"durchschnittliche",0,"anderer",1,"einfach",0,1,0
19.84,63,1939,"gute",0,"Wohnblock",1,"gut",0,2,0
16.04,53,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
10.39,56,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
15.52,48,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
10.21,54,1957.5,"gute",0,"anderer",0,"gut",0,0,0
22.29,70,1957.5,"gute",0,"Wohnblock",0,"gut",3,0,0
9.82,105,1918,"beste",0,"anderer",0,"wedernoch",0,1,0
10,75,1918,"gute",1,"anderer",0,"gut",0,1,0
17.65,34,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
16.48,54,1983,"durchschnittliche",0,"anderer",0,"gut",0,2,0
17.73,55,2018,"gute",0,"anderer",0,"gut",0,1,1
17.12,73,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
6.07,71,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
15.19,77,1993.5,"gute",0,"anderer",1,"gut",3,3,0
12.54,63,1918,"gute",0,"anderer",0,"gut",0,0,0
20.84,107,2020.5,"durchschnittliche",0,"anderer",0,"gut",3,2,1
16.27,51,1972,"gute",0,"Wohnblock",0,"gut",0,0,0
6.91,56,1918,"durchschnittliche",1,"anderer",0,"gut",0,2,0
15,95,1918,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.05,56,1993.5,"durchschnittliche",1,"anderer",0,"gut",0,0,0
21.38,53,1918,"durchschnittliche",1,"anderer",0,"gut",2,1,0
8.72,90,1918,"durchschnittliche",0,"anderer",0,"wedernoch",0,1,0
13.8,66,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,0,0
12.19,64,1957.5,"durchschnittliche",0,"anderer",0,"gut",2,0,0
14.69,47,1983,"gute",0,"anderer",1,"gut",0,0,0
11.67,81,1983,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
24.93,74,2018,"gute",0,"anderer",0,"wedernoch",2,1,1
9.38,87,1972,"durchschnittliche",0,"Hochhaus",0,"wedernoch",2,1,0
17.31,54,2003.5,"durchschnittliche",0,"anderer",0,"gut",2,1,0
9.52,84,1983,"gute",0,"Wohnblock",0,"wedernoch",0,0,0
11.25,62,1957.5,"durchschnittliche",0,"anderer",0,"wedernoch",0,0,0
18.35,41,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.71,120,2012.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
17.54,67,1972,"gute",1,"Hochhaus",0,"gut",0,1,0
22.92,24,1972,"durchschnittliche",0,"anderer",0,"gut",1,0,0
10.86,87,2020.5,"durchschnittliche",0,"anderer",0,"gut",0,3,1
9.8,102,1957.5,"gute",0,"anderer",0,"wedernoch",0,1,0
14.07,59,1939,"durchschnittliche",0,"anderer",0,"gut",0,2,0
8.21,140,1972,"durchschnittliche",0,"anderer",0,"gut",0,2,1
12.36,113,1993.5,"gute",0,"anderer",0,"gut",0,1,0
14.1,81,1983,"beste",0,"anderer",0,"gut",0,2,0
11.25,120,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,2,1
16.06,95,1993.5,"gute",0,"Wohnblock",0,"gut",0,0,1
13.2,61,1957.5,"durchschnittliche",0,"Wohnblock",0,"gut",0,1,0
18.48,42,2012.5,"durchschnittliche",0,"anderer",0,"gut",1,1,0
12.08,57,1983,"durchschnittliche",0,"anderer",0,"gut",0,0,0
13.4,100,1972,"durchschnittliche",0,"anderer",0,"gut",3,1,0
19,41,1993.5,"durchschnittliche",0,"anderer",1,"gut",0,1,0
13,38,2003.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
14.82,84,1983,"gute",0,"anderer",1,"gut",1,0,0
16.26,62,1972,"durchschnittliche",0,"anderer",0,"gut",0,1,0
16.77,62,2018,"gute",0,"anderer",0,"gut",0,1,1
13,50,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
18.07,57,1972,"durchschnittliche",0,"anderer",1,"gut",0,2,0
15.53,92,1993.5,"durchschnittliche",0,"anderer",0,"gut",0,1,0
12.87,129,1957.5,"gute",0,"anderer",0,"wedernoch",0,1,1
21.55,58,1972,"durchschnittliche",0,"Hochhaus",1,"wedernoch",0,0,0
13.39,56,1957.5,"durchschnittliche",0,"anderer",0,"gut",0,0,0
12.59,83,1957.5,"durchschnittliche",0,"Wohnblock",1,"gut",0,1,0
14.39,98,1972,"durchschnittliche",0,"Wohnblock",0,"gut",0,2,0
11.9,105,1972,"durchschnittliche",0,"anderer",0,"gut",0,0,0
